0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,id,label,name,DSC_4595.JPG,DSCN9127.jpg,DSCN2551.jpg,DSC_3650.JPG,Immagine 031.jpg
4.3458676,9.175449,7.5529327,-1.3600559,-1.3796151,-1.9748694,-1.5834174,-1.0998307,-2.1704712,-1.845396,-2.1670191,-1.6433607,-1.108059,-1.8788091,-1.8379632,-1.9062343,-1.3668202,-1.2695259,-1.8241513,-1.0126297,-1.2999574,-1.4264159,-1.5650511,-1.4935616,-0.9138551,-0.72096026,-2.0368812,-2.0697715,-1.8874553,-1.805846,-0.17620265,-0.9788775,-1.3837844,-1.3332139,-1.2338428,-1.2235163,-2.4766746,-2.0256703,-1.7680557,-1.1815279,-1.5950812,-1.8028871,-0.9221163,-1.8502356,-2.1992815,-0.88629794,-1.3643241,-1.0080898,-1.3879228,-1.5910169,-1.6957685,-0.42205283,-1.9142745,-0.838298,-1.7526537,-1.3636414,-1.2243322,-2.1842554,-1.6165854,-1.1375064,-2.1681552,-1.2127745,-1.1505677,-1.7214212,1690,2,32c094b9e9020102948f73f52fa520e3.jpg,0.0,10.0,12.0,0.0,0.0
7.0755553,5.6842213,7.758857,-1.5660516,-2.0250363,-1.3674341,-1.4811404,-1.1525415,-2.1229563,-1.9002051,-1.9908559,-1.736479,-1.2478405,-1.7135866,-2.1589124,-1.9781923,-1.2683396,-1.2374219,-2.5909784,-1.2451046,-1.2843409,-1.306104,-1.4350882,-1.1394316,-1.1922551,-1.3729086,-2.1573703,-1.6785105,-1.7511226,-1.8929806,-0.09359296,-1.2264906,-1.385322,-1.1264218,-1.4527501,-0.87141645,-2.0628476,-1.6397748,-1.5815363,-1.6935811,-1.6640877,-1.5918978,-1.6042567,-2.016721,-3.194147,-1.1963949,-1.0609415,-1.1155407,-1.3706037,-1.7309247,-1.3248423,-0.24932191,-1.7134095,-0.9806436,-1.3853488,-1.8693837,-1.1662387,-1.947895,-1.4870334,-0.85218143,-2.3002725,-1.1829715,-1.6718063,-1.7420437,1702,2,4fa81a5a2d2d8bb818c6ffaee409c998.JPG,0.0,0.0,0.0,5.0,0.0
2.0379708,7.270718,9.110056,-1.5144662,-1.3044919,-1.6419878,-1.7785078,-1.337359,-2.1769624,-1.4851319,-1.5380746,-1.6340189,-0.75498825,-1.9446206,-1.7682327,-0.66716486,-1.0158972,-1.2126791,-1.8557595,-1.2514327,-0.92460966,-0.84036106,-1.0191349,-1.3709409,-1.0002135,-0.80457807,-1.6598134,-1.1973758,-1.7381226,-2.2213118,-0.30391932,-0.8027296,-1.3854723,-1.2746887,-1.28474,-0.8192895,-1.9695842,-1.9958905,-1.2077603,-1.2477186,-1.8820431,-1.2648907,-0.7079415,-1.5984392,-1.6879519,-1.2544411,-1.357118,-1.2930933,-0.96080184,-0.6088072,-1.1086609,-0.31489882,-1.8343271,-0.54345185,-1.4692826,-1.2500873,-0.82533395,-1.721704,-1.5546364,-0.57291895,-1.8787799,-1.0613009,-1.3539901,-1.1609682,1729,2,4928c65f3b55b45077757abbd1b7f0c9.jpg,0.0,0.0,0.0,5.0,0.0
6.9467444,3.9792573,8.596365,-1.4197432,-1.9512441,-1.1976068,-1.199208,-0.99580127,-2.106054,-1.9046772,-1.528801,-1.9221845,-1.1633269,-1.769353,-2.1826832,-1.7137029,-1.3599951,-1.0789593,-2.5947752,-1.1893063,-1.2078754,-1.3740177,-1.2893848,-1.1688555,-1.2116345,-1.3144166,-2.4914472,-1.8156574,-1.3375396,-1.4660436,-0.24297008,-1.58013,-1.0769017,-1.2355086,-1.5050032,-0.6053941,-1.9282429,-1.7359143,-1.3077297,-1.492074,-2.0075505,-1.2661554,-1.4630297,-1.9598793,-3.2198641,-1.3861487,-1.1146713,-1.3677386,-1.2965881,-1.771222,-1.0175925,-0.072396085,-1.5307531,-0.6985217,-1.5808582,-1.7586125,-1.1505747,-2.1909857,-1.6624484,-0.79261017,-2.47767,-1.1056805,-1.4441823,-1.8061736,1821,2,Immagine 133.jpg,7.0,0.0,0.0,1.0,0.0
3.6914973,6.2140718,9.1236,-1.4214531,-1.7024808,-1.281638,-1.5007946,-1.0834829,-2.1503816,-1.6439952,-1.9533229,-1.5843493,-1.242139,-1.8337128,-2.0860448,-1.1165133,-1.0737486,-1.123864,-1.8958833,-1.3357575,-0.85087395,-0.9249866,-1.1858343,-1.1667459,-1.062494,-1.3819476,-1.6524168,-1.3948147,-1.6260024,-2.0647907,-0.124696344,-0.6903129,-1.2360321,-1.0522267,-1.0638466,-0.83787745,-1.8306276,-1.7986741,-1.5407122,-1.1559378,-2.0240798,-1.3340503,-0.9908522,-1.7309248,-2.2852843,-1.1317028,-1.5376632,-1.1958495,-1.2166609,-1.0709487,-1.1961434,0.06677455,-1.9787153,-0.5916892,-1.6198233,-1.400848,-0.98213786,-2.0195038,-1.5273566,-0.5556774,-2.158839,-1.2504576,-1.3255358,-1.2964301,1845,2,DSCN3981.jpg,3.0,0.0,0.0,8.0,0.0
6.998594,3.7709413,10.149575,-1.6712997,-2.1153536,-0.63163567,-1.4119005,-1.4196512,-2.400205,-2.0623603,-2.022919,-2.3255427,-0.82137203,-1.8020896,-2.2556024,-1.6350572,-1.5944356,-0.86004436,-2.7380733,-1.5760932,-1.174776,-1.1823281,-1.5513258,-1.2603958,-1.3506186,-1.6994092,-2.2703574,-1.811596,-1.8113606,-1.7361853,-0.0870557,-1.6081213,-1.338158,-1.3837106,-1.4853253,-0.6666544,-2.350877,-2.3945682,-1.4005257,-1.4083983,-2.1662483,-1.3528664,-1.3004954,-1.5746517,-3.0913007,-1.5308505,-1.3917007,-1.7089782,-1.2534204,-2.05704,-0.88648516,-0.3096836,-1.9909292,-0.519429,-1.931991,-1.9642832,-0.930227,-2.2423997,-1.966807,-0.77745277,-2.5869148,-1.3258281,-1.840864,-1.9751848,1618,2,65612a5a7fcee55e75e410cdef7924ae.jpg,0.0,0.0,0.0,2.0,0.0
4.267615,6.228635,10.332484,-1.6848072,-1.7208995,-1.0666187,-1.6973579,-1.4644431,-2.3138137,-1.5842978,-2.0488067,-1.8073022,-0.9207609,-1.9102361,-1.8126845,-1.2663957,-1.5261253,-0.947118,-2.2121615,-1.6133244,-1.2192687,-1.0434003,-1.3697189,-1.6271161,-1.1960446,-1.2990923,-2.2133732,-1.93224,-1.749684,-1.9218935,-0.51695573,-1.3193864,-1.0028627,-1.4059863,-1.4812099,-0.8908995,-2.1976712,-2.6576293,-1.5082958,-1.0861816,-2.0908933,-1.2858858,-0.84593123,-1.6924348,-2.5346904,-1.275177,-1.5134076,-1.5729364,-1.4588678,-1.482202,-1.072035,-0.52412736,-2.1922474,-0.2819852,-1.844599,-1.6530007,-1.1106896,-2.2512019,-1.8632311,-0.83341473,-2.6419027,-1.3479815,-1.7750214,-1.5776074,1707,2,e450c45e930e4199bb431c2b0055fe8a.JPG,4.0,6.0,8.0,3.0,0.0
10.0746155,1.5464166,4.029782,-1.9618725,-2.3401294,-1.0348209,-1.3001145,-1.0030552,-1.6429523,-2.1041508,-0.99957454,-1.1427034,-1.5412883,-1.2148361,-2.1518366,-2.6874032,-1.3777875,-0.8276053,-2.903507,-0.3863441,-1.462033,-1.4835012,-1.1002256,-0.05113279,-0.7585869,-1.4324282,-2.3419714,-1.3721032,-1.1821679,-0.1963184,-0.7222471,-1.6494473,-1.7032797,-1.146891,-1.4733315,-1.3480033,-1.9761678,-1.2507025,-0.90830183,-2.8804998,-1.4642109,-1.4571787,-1.2952023,-1.2761896,-2.7365808,-0.61582965,-0.5766374,-1.3783612,-1.8753906,-1.8244648,-1.3358297,-0.72925097,-0.91304576,-0.34840018,-2.4229016,-2.0128932,-1.1824536,-0.8594409,-1.6460717,-1.8037465,-1.3361038,-1.2566732,-2.0055656,-1.8034606,1720,0,38f5e82ab7437557bc24807419fcbea9.JPG,0.0,0.0,0.0,9.0,0.0
8.120885,4.075679,8.250903,-2.0075674,-2.1457348,-1.150499,-1.4406052,-1.0802351,-2.2069104,-2.1524127,-1.60528,-1.7885661,-1.1132278,-1.9195582,-2.3411703,-2.2382886,-1.5052485,-1.1774719,-2.9915493,-1.261556,-1.898071,-1.5524895,-1.2242762,-1.217251,-1.1132171,-1.4598309,-2.2656443,-1.8301768,-1.6528727,-1.5471654,-0.58317935,-1.7423625,-1.4380269,-1.4621245,-1.3540804,-0.9580122,-2.3542893,-1.8756015,-1.2012036,-2.019626,-1.7870678,-1.5181078,-1.4872237,-2.0211875,-2.9075842,-1.2378515,-1.0501969,-1.619551,-1.6532955,-1.9767215,-1.4095888,-0.5617926,-1.6830533,-0.49828514,-2.3133044,-1.7811967,-1.4236404,-1.8688693,-1.8518752,-1.1756243,-2.528498,-1.2348154,-1.9563286,-1.7059828,2240,0,DSC_0143.JPG,12.0,0.0,0.0,7.0,0.0
9.317018,2.3100183,5.136361,-1.6692787,-2.1207852,-1.0776407,-1.0462972,-0.6863616,-1.6389668,-2.2245493,-1.188589,-1.31581,-1.3446938,-1.3048481,-2.1588073,-2.391772,-1.2028785,-1.1684053,-2.8300107,-0.7356616,-1.4686682,-1.5631753,-1.1508579,-0.33586538,-1.1580117,-1.4772996,-2.0653367,-1.5310985,-0.9495206,-0.7353732,-0.47556216,-1.3861059,-1.3988014,-1.0200961,-1.4437784,-1.0446243,-2.230657,-1.2635827,-0.9915895,-2.2801416,-1.5397592,-1.3805542,-1.674685,-2.028003,-2.9877446,-0.89700055,-0.42930213,-1.0950128,-1.6762466,-2.0745747,-1.0626786,-0.39455,-1.0586033,-0.34037042,-1.9065593,-1.7669873,-1.2776954,-1.439021,-1.569088,-1.3508174,-2.0962102,-1.0855877,-1.8956536,-1.6292902,1767,0,fc60f3cf542b7842c1160463eb46e1eb.JPG,12.0,0.0,0.0,0.0,0.0
10.2133465,3.5446832,6.077829,-1.7828146,-2.6978312,-1.1890715,-1.495175,-1.2203078,-1.9844247,-2.5244927,-1.7422943,-1.7029977,-1.5107353,-1.3871267,-2.427609,-2.8921869,-1.5880947,-1.1251224,-2.9323895,-1.0630082,-1.6508439,-1.5572369,-1.3594304,-0.62901586,-0.9296995,-1.6017839,-2.4844522,-1.6250583,-1.4988815,-1.3002971,-0.37142575,-1.595532,-1.7102115,-1.0993133,-1.6795664,-1.1541195,-2.6158185,-1.6425333,-1.5282738,-2.4541695,-1.4319123,-1.6662165,-1.6781651,-1.9372398,-3.3916233,-0.79024917,-0.9048923,-1.4673564,-1.8178699,-2.0723288,-1.5620061,-0.4222397,-1.4955089,-0.7198009,-2.0439172,-2.1496742,-1.3024278,-1.8796303,-1.6800753,-1.4210323,-2.2948232,-1.140252,-1.8810779,-2.0847058,1731,0,7c0cda16b624d6022a57fb8970364444.JPG,0.0,0.0,12.0,0.0,0.0
10.677062,0.47805107,2.4249063,-1.7651488,-2.2246404,-0.8785068,-1.0471691,-0.93592966,-1.2521117,-2.2938628,-1.0281618,-1.0816499,-1.7112175,-0.8706941,-2.347356,-3.042001,-0.8239254,-0.7916656,-2.7376034,-0.27143535,-1.2271874,-1.3194028,-1.2513089,0.36220548,-0.66737413,-1.359649,-2.1230586,-1.0441052,-0.5968858,-0.11637046,-0.33899468,-1.7673688,-1.6477678,-1.1994191,-1.4155656,-1.2613463,-1.867916,-0.93921804,-0.99402285,-2.7869668,-1.1264908,-1.3333049,-1.4374886,-1.8345307,-2.9076614,-0.26812136,-0.36825418,-1.1581342,-1.9384948,-2.0720544,-1.4253554,-0.23745039,-0.59104174,-0.506184,-1.9945661,-2.619784,-0.94810605,-0.68050367,-1.4769945,-2.0246665,-1.1241883,-0.944808,-1.861836,-1.7574273,1874,0,DSC_81192.JPG,13.0,0.0,19.0,11.0,0.0
8.784451,3.461869,7.271759,-1.8948566,-2.2280777,-0.96555036,-1.3426905,-0.6719194,-1.9712044,-2.1762717,-1.7029222,-1.466234,-1.1106992,-1.6197872,-2.129049,-2.2676144,-1.8937099,-1.2907335,-2.8752491,-1.2345276,-1.526627,-1.6746812,-1.3485091,-0.9020685,-1.3194462,-1.6053066,-2.4383934,-1.9544237,-1.3284403,-1.3098557,-0.615689,-1.4754249,-1.6375101,-1.4304496,-1.2713141,-0.9992617,-2.1649818,-1.6876959,-1.347779,-1.9415684,-1.9738145,-1.5839459,-1.2294829,-1.8402168,-3.2532024,-1.3658538,-1.1093591,-1.2652816,-1.6639936,-2.1280391,-1.1597761,-0.44889122,-1.5351704,-0.512212,-2.030239,-2.0630486,-1.1842196,-2.0304217,-1.9356956,-1.0348641,-2.599168,-1.4088125,-1.7662644,-1.7334982,1609,0,80b1f09d2095954f038f6150b697369d.JPG,0.0,0.0,0.0,7.0,0.0
9.870979,3.8675852,5.382055,-1.7001666,-2.637593,-1.2677293,-1.0291862,-0.9414492,-1.9212228,-2.1858387,-1.6024762,-1.3500041,-1.5031508,-1.5971498,-2.1463623,-2.8141577,-1.6106175,-1.3793851,-2.7639472,-1.0382246,-1.2517493,-1.6632924,-1.2308924,-0.4781895,-0.9940498,-1.7056535,-2.5324006,-1.9689168,-1.3609643,-0.91053456,-0.76054466,-1.441109,-1.6677417,-1.1025013,-1.1218154,-1.1236132,-2.207212,-1.3830876,-1.103495,-2.3502924,-1.8125757,-1.8086513,-1.5004925,-1.961521,-3.2821417,-0.9248976,-0.6550429,-1.1346382,-1.8148719,-2.202909,-1.4007273,-0.60207975,-1.2215109,-0.4358326,-1.95122,-2.1039803,-1.4704701,-1.5220699,-1.5920473,-1.248054,-2.3290977,-1.4978875,-1.8943111,-1.7103891,1629,0,5d284e411efcb9fa01f2d76217f0b09f.JPG,0.0,8.0,0.0,0.0,0.0
10.570587,3.6407418,5.453416,-1.4519507,-2.6059527,-1.2404613,-1.3388718,-0.95073414,-2.1292381,-2.5576093,-1.5123922,-1.4357461,-1.6718426,-1.4542625,-2.281559,-2.9806354,-1.720016,-1.1812565,-2.9674072,-0.9574692,-1.6937798,-1.7512385,-1.6030294,-0.6754246,-1.3403102,-1.8196685,-2.6257265,-2.1487815,-1.1925937,-1.1293157,-0.4637654,-1.6320552,-1.6925315,-1.3607117,-1.477607,-1.2585945,-2.5324697,-1.3794411,-1.2743385,-2.317259,-1.5732346,-1.6819522,-1.8150357,-1.9645934,-3.3528333,-0.85301375,-0.83886814,-1.3705788,-1.8624647,-2.1124716,-1.5162711,-0.5468256,-1.3275837,-0.53643876,-2.2090044,-2.0291371,-1.3961267,-2.0011945,-1.6719271,-1.2374249,-2.4731705,-1.2743071,-1.8714025,-1.8142643,1584,0,adea3cd26db33dbad396e3849c56a146.jpg,0.0,8.0,0.0,0.0,0.0
10.442359,1.2558482,2.7652795,-1.8081913,-2.1843688,-1.1005906,-1.2171502,-0.8127042,-1.4022247,-2.397524,-0.9852883,-1.1003149,-1.8146998,-0.71982086,-2.3506868,-2.9891274,-0.8974614,-0.93705565,-2.6984568,-0.19775087,-1.2825863,-1.5837531,-1.1798149,0.25662625,-0.6424847,-1.115377,-2.1098185,-1.0310141,-0.8330819,-0.25878987,-0.38410863,-1.6262368,-1.5491812,-1.3183432,-1.3123561,-1.2908691,-1.8169864,-0.70329815,-1.2188532,-2.9418616,-1.0412014,-1.3378717,-1.5185481,-1.9217134,-2.9736078,-0.17573924,-0.48813438,-1.0790888,-1.9180082,-1.9032152,-1.6047922,-0.40078714,-0.69271994,-0.6971791,-1.9949452,-2.5064964,-0.99586767,-0.8680332,-1.4334198,-1.8840547,-1.3032581,-0.8558833,-1.863315,-1.681724,2257,0,Immagine 0212.jpg,8.0,0.0,0.0,3.0,0.0
9.019376,4.1860037,6.3188615,-1.4446833,-2.2607255,-1.4431852,-1.2472707,-1.0339991,-2.0606523,-2.4166272,-1.4454316,-1.588736,-1.4122927,-1.6035193,-2.3792176,-2.690162,-1.3655185,-1.2375382,-2.7428217,-0.8848309,-1.5658598,-1.6284025,-1.3837758,-0.936597,-0.9755437,-1.5467287,-2.3543801,-1.6756918,-1.426225,-1.5023946,-0.49532405,-1.5163388,-1.7236927,-1.1932645,-1.0853281,-1.0396446,-2.520035,-1.3101474,-0.9945318,-2.1239583,-1.4271463,-1.5228925,-1.5641736,-2.032359,-3.1475701,-0.9904711,-0.76272637,-1.0853975,-1.3060895,-2.1339083,-1.5635875,-0.37979364,-1.2753934,-0.7548292,-1.6841664,-1.9816891,-1.4227548,-2.0529037,-1.5244031,-1.2241359,-2.2159626,-1.3671497,-1.7934078,-1.8674302,2266,0,Immagine 180.jpg,0.0,0.0,0.0,7.0,0.0
7.6212993,4.300825,8.403524,-1.9205582,-2.0748057,-1.0023324,-1.3056066,-1.0646703,-2.2397096,-2.017728,-1.902033,-1.6730801,-1.2138288,-1.710934,-2.2654316,-2.0238028,-1.7993513,-0.96056724,-2.8443687,-1.2952844,-1.494535,-1.464996,-1.3141652,-0.96906173,-1.3204955,-1.5208361,-2.433769,-1.9776279,-1.6605089,-1.3117669,-0.50329995,-1.3678825,-1.5273134,-1.456085,-1.3272146,-1.0600682,-2.2833087,-1.9249718,-1.2630718,-1.7885638,-1.9713181,-1.5759349,-1.3219321,-1.7594125,-3.171435,-1.218424,-1.1325666,-1.6359466,-1.4917102,-2.0854335,-1.3295685,-0.63073003,-1.6402919,-0.30237925,-2.0624483,-1.680858,-1.421202,-1.900826,-1.8924332,-1.1415111,-2.3962286,-1.5007828,-1.8337705,-1.7776517,1603,0,6a5960c78102880d8acc069a2014fb0d.JPG,8.0,0.0,0.0,3.0,0.0
