0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,id,label,name,DSC_4595.JPG,DSCN9127.jpg,DSCN2551.jpg,DSC_3650.JPG,Immagine 031.jpg
8.882418,11.034666,8.789146,-2.2997859,-3.7013688,2.0158165,0.74194163,2.7418766,-1.4040881,-8.924948,-0.9249052,-2.3817925,-4.0895767,-0.078447014,-0.5211361,-2.2423456,-3.0926182,-6.9802737,-2.9004226,0.5924693,0.6242558,-2.472083,0.27453518,-5.738076,2.5815473,-0.30661348,-3.6508753,-0.5038827,-11.6178465,-5.700927,-2.4375944,3.1645668,-0.8235665,-3.336322,-4.466969,2.0136106,-7.9086294,-3.9772997,0.23812889,-3.6757321,-6.5186095,-5.600743,-2.163917,-4.702201,-0.1428992,0.789807,-0.861148,-0.48915362,-2.7709415,-2.267568,0.53306437,1.8433174,-0.46015844,-0.1415307,-2.388816,-3.2273643,-1.9701296,-0.67741495,1.0071894,-6.9238715,0.8982524,-5.8155704,1.8126291,-1.1495825,1690,2,32c094b9e9020102948f73f52fa520e3.jpg,0.0,10.0,12.0,0.0,0.0
7.6183,14.003553,13.446555,-3.5955312,-6.3119526,5.2932987,-0.04301883,1.464431,-0.38701648,-10.2917385,-2.8317926,-1.748587,-3.3912446,1.7930094,-2.5022163,0.20050056,1.3365976,-7.5026855,-7.033228,3.7527552,-2.7510178,-0.2573162,-1.7078081,-4.531421,4.0435305,2.5242352,-3.4930294,-1.7056551,-12.319069,-10.3084,0.10421351,2.191432,3.3331087,-1.8830255,-4.8505926,1.8591757,-9.985192,-4.9850454,3.712177,-0.562306,-5.633339,-5.8388457,-5.3052287,-2.615673,-0.6054138,4.6481004,1.5432298,-0.41028622,-2.0727382,-5.360225,-3.896718,3.4614174,2.215919,2.90248,-6.270198,-4.1551685,-4.6896205,2.4455602,2.2792616,-6.360723,1.6259558,-6.043631,2.6049414,-3.6323733,1702,2,4fa81a5a2d2d8bb818c6ffaee409c998.JPG,0.0,0.0,0.0,5.0,0.0
8.551245,11.87321,11.591959,-3.8722174,-4.96229,4.68264,-1.2249106,-0.29307795,0.9611141,-10.721416,-4.092002,-2.3913734,-5.2684345,2.103859,1.5291495,-2.7393112,-0.27039772,-4.6715364,-4.045102,1.7109042,-2.5755813,-3.083496,-1.4283683,-4.574828,4.217546,-0.12728077,-2.839961,-0.912585,-12.643293,-6.3988767,-0.51361865,-0.84466904,2.3039608,-2.206974,-2.963968,-0.374851,-7.3367243,-0.16277687,1.8434707,-1.6760676,-4.768606,-2.7951035,-3.1180296,-2.4381588,-0.6690921,2.0937564,2.0042617,-2.200349,-2.9579203,-4.366552,-2.988288,1.7732683,2.6318977,2.2318556,-6.016012,-2.2766438,-6.3257394,1.4750301,3.042562,-3.088176,1.0054009,-6.1736608,1.407946,-3.8375874,1729,2,4928c65f3b55b45077757abbd1b7f0c9.jpg,0.0,0.0,0.0,5.0,0.0
11.717948,9.207752,15.081344,1.000854,-0.7802006,2.5168164,1.9710883,-0.8023418,-1.5128943,-7.843136,-3.383273,-4.3662863,-5.117833,-2.5715003,-6.375702,-4.4698834,-5.1719975,-8.38112,-4.129137,0.28076267,-3.8919494,2.3611658,-3.3596957,-7.325427,1.3609815,-1.3994662,-5.489784,-3.7900357,-14.497011,-5.113508,2.7847817,0.13566303,2.5253482,-6.856454,-5.0294924,0.26143777,-6.2202682,-3.3475204,1.7761014,-5.4592257,-3.9912944,-4.8389916,-4.419829,-6.09877,-1.5562242,-0.47336322,4.040801,-0.46833134,-1.8426889,-1.2063903,-1.02788,1.4023968,-0.50143844,1.1821728,-5.0445104,-7.149685,-2.0760212,-0.5735363,1.9110279,-4.442282,-1.6309139,-8.907553,1.6592282,-1.1348764,1821,2,Immagine 133.jpg,7.0,0.0,0.0,1.0,0.0
8.690846,8.785315,11.977455,-3.4734364,-6.7975473,1.0955385,2.7777426,2.6833818,-0.37059557,-2.7483933,-5.226706,-3.1006966,-3.657973,-1.0400646,0.041232016,-2.2411852,-2.9125617,-7.1266947,-2.0173008,-2.1049495,0.7600212,-0.6649615,-1.9762914,-5.2210507,2.6117435,0.05049348,-1.2350318,-3.69471,-11.054528,-3.2095182,1.2752446,0.79763967,1.6416043,-2.6770747,-5.887845,1.3409252,-5.2643867,0.29129457,-1.305161,0.24122766,-0.9838236,-5.445209,-2.401025,-3.1412249,-0.073816985,-0.45283052,3.4739168,-3.794157,-1.0387703,-0.8845115,0.37958694,-0.8264943,-1.3423456,1.018877,-4.364206,-4.9329314,-4.6829014,-2.6207597,0.85177135,-4.6714163,1.6477283,-6.8399367,0.4113142,0.29198465,1845,2,DSCN3981.jpg,3.0,0.0,0.0,8.0,0.0
10.298675,11.675903,14.060224,-4.344717,-5.667024,4.2673492,1.4003837,-0.56301045,1.8648795,-8.258951,-2.6711578,-5.00904,-4.6876483,1.7638068,-0.43195766,-2.269112,-3.0942202,-10.495651,-5.469138,1.155268,-1.7218813,-0.22085282,-2.7392948,-5.013302,3.8184223,1.5018721,-2.976231,-0.36282885,-14.648559,-7.6160116,0.5372404,1.9602802,-0.5909695,-4.211739,-6.335594,1.1034313,-5.6653986,-0.9081931,0.55422056,-4.762912,-4.1935115,-8.365949,-3.8795238,-1.90552,-1.3065072,1.9266218,3.226011,-1.3679099,-0.64647305,-5.4554663,-0.91873294,1.6920229,1.5798405,1.1485378,-4.5185895,-4.538875,-4.5413895,-0.6684419,3.1565552,-6.1472397,1.5628827,-8.591172,1.9112071,-1.4719895,1618,2,65612a5a7fcee55e75e410cdef7924ae.jpg,0.0,0.0,0.0,2.0,0.0
7.799103,13.398277,13.213517,-3.6419444,-7.103256,3.7220135,1.4656541,1.8326788,1.9762472,-7.154102,-3.874667,-2.5997975,-5.3636913,2.2255027,2.771433,-2.15785,-1.4252043,-8.243745,-3.1931841,1.6103035,-0.8964954,-0.9731819,-2.182249,-4.4933853,3.2310033,1.0146935,-2.2609653,-2.215646,-12.786543,-6.0831957,0.10569173,0.7922802,3.9854422,-4.17227,-2.960312,0.901233,-6.720817,-0.7721377,1.9033133,-0.47702658,-2.2385058,-5.5720406,-3.6049047,-1.3778192,0.20650658,2.5080109,2.5868406,-2.614998,-1.036756,-4.2372074,-3.6252124,1.2927375,1.8199192,3.3193579,-6.310263,-2.9741561,-6.900302,-0.2790419,1.5854788,-4.6619253,0.75581205,-5.904598,0.45377192,-2.1507647,1707,2,e450c45e930e4199bb431c2b0055fe8a.JPG,4.0,6.0,8.0,3.0,0.0
7.0111985,10.226785,12.939465,-1.501749,-2.3911817,1.2915295,-2.100477,0.5877403,-1.5078228,-3.1144643,-3.6846502,-0.003923481,-2.6166284,1.6513023,2.0525198,-2.0830147,-3.7070918,-8.038207,-1.3757209,-0.526708,-4.1714315,0.5929785,-1.8833426,-6.8456874,1.7804775,-0.7481411,-2.6478238,-0.91387767,-8.074561,-5.0239263,-2.087086,2.474399,0.025280833,-8.519197,-2.173307,0.3614081,-3.400709,-2.2591043,-0.52034044,-2.0289252,-2.2712815,-7.129465,1.7051728,-3.6349907,1.2195508,2.1325917,3.5912328,-3.0127347,0.83874637,-4.581192,-0.74050623,-0.8982104,-1.3787603,5.255183,-3.5681756,-6.663511,-4.421876,-0.9968376,0.589346,-6.5716724,0.01248839,-6.4213667,-1.8258555,-1.3085994,2238,2,DSC_9712.JPG,0.0,0.0,0.0,0.0,0.0
14.739024,8.583257,9.18969,-2.2027433,-1.8410707,1.3258526,0.68254536,0.025717482,-0.80723834,-6.1325235,-3.8504872,-2.257611,-7.0441895,1.4589055,-0.86752456,-3.526555,-4.039831,-5.196171,-6.0381713,-3.1443553,-4.0649314,-1.7185405,-4.443313,-5.9987283,2.30776,-2.500619,-5.82731,-4.3473115,-10.630998,-4.303708,-3.1451,-1.1411339,-3.420616,-6.3024945,-3.0394418,-1.0872306,-4.8681207,-1.6413602,-0.48007026,-5.7313704,-3.1364949,-5.4854136,-1.8837876,-7.0464916,0.6596539,0.39877102,3.2459688,-2.050839,-2.6980033,-4.2073727,-1.1676681,-1.3599389,-0.6414064,6.582768,-3.8021297,-5.5758486,-5.6390147,0.5522891,-0.44382238,-5.614072,-0.7280258,-5.742198,0.80707186,-1.5630683,1720,0,38f5e82ab7437557bc24807419fcbea9.JPG,0.0,0.0,0.0,9.0,0.0
13.03462,10.393616,13.472836,-2.201598,-3.4603462,1.4249958,1.701379,-0.41136485,1.8389802,-5.7640243,-4.4803762,-5.774839,-5.7644663,0.42797726,1.1150686,-2.7085605,-5.5827513,-7.927893,-1.2803558,-0.07445997,-2.9762988,-0.28630915,-3.6562886,-7.048545,1.3880569,-0.8741899,-1.829297,-0.33531293,-13.297957,-6.0987854,0.24297108,-1.0681443,4.1816397,-5.366524,-0.23963168,-0.7954628,-4.655129,-0.08748553,-0.17525552,-2.3676274,-0.9315592,-6.3407955,-4.839879,-4.4639306,1.5705096,2.3145838,4.2195354,-1.508503,-4.4490013,-3.9307702,-0.6468021,-0.21742469,-0.8258255,4.316027,-5.8933744,-8.358069,-4.788588,-0.5125086,1.2110456,-4.962534,-0.28572217,-7.767658,-0.67727476,-0.2170226,2240,0,DSC_0143.JPG,12.0,0.0,0.0,7.0,0.0
16.049944,6.193191,12.263077,-0.61096054,0.53786975,-0.628337,4.2471805,-1.5159434,-2.1225247,-5.8265457,-0.83093315,-3.6383045,-5.5211797,-1.7624351,-3.0479646,-4.3520584,-5.0877876,-5.760948,-2.6808553,-2.2536068,-2.233825,1.3506635,-5.196955,-5.914416,0.16582085,-2.6179857,-6.2619476,-1.1971675,-12.49695,-1.8222172,-0.15880853,-1.5866839,1.1347723,-7.0936165,-4.5899234,-2.184273,-5.577586,-2.8128808,1.4461545,-7.1384687,-3.5791893,-4.283413,-3.9000106,-10.225344,-1.7766166,-1.9173709,1.8119885,1.626865,-6.1821327,-0.81949383,0.69275737,0.087708876,-4.452962,2.1334052,-5.151036,-9.021228,-1.9645919,-1.6602671,-1.3429185,-6.444242,-1.7822528,-7.026332,2.9721162,-0.54545856,1767,0,fc60f3cf542b7842c1160463eb46e1eb.JPG,12.0,0.0,0.0,0.0,0.0
10.907324,11.254069,10.145465,-2.6463099,-6.726683,3.1762583,2.2680378,1.3446455,1.0956385,-8.123355,-4.8135276,-4.633301,-5.7112083,-0.14668247,-0.16673435,-2.1753721,-2.707322,-8.707638,-2.476999,0.2735584,0.33994472,-2.1657934,-0.4191357,-7.1410613,3.157007,2.4830482,-3.5716503,-1.5601652,-15.393819,-6.681028,1.2467731,1.0985872,2.595307,-2.8642492,-3.9838188,2.7425492,-7.0784173,-0.9099652,0.51872224,-0.7995279,-4.1644144,-7.091589,-4.46802,-3.3994823,-1.4611149,2.4150624,3.1091287,0.22571422,-2.364877,-0.86105597,-0.8624362,1.5494571,0.26073736,0.07254619,-5.7614303,-5.6062756,-3.9944606,-1.0281199,1.4366643,-5.4630075,1.5390186,-6.7705145,1.7740917,0.58835787,1731,0,7c0cda16b624d6022a57fb8970364444.JPG,0.0,0.0,12.0,0.0,0.0
6.742185,11.485042,8.950661,-1.8175511,-8.090992,2.8884394,-1.3521451,2.926542,0.44004795,-10.248533,-3.8073921,-1.0184467,-4.749023,1.7254157,2.3039703,-1.2788783,1.8453828,-4.9314666,-7.714094,3.4093382,-2.0055897,-0.52686113,0.45106027,-4.8451605,2.1013076,3.552554,-3.1769004,-1.0331776,-14.272491,-6.924945,-0.06993085,-1.008872,0.3871119,-2.1781802,-2.0324967,1.5429403,-8.852082,-2.092696,0.74917275,-1.4952034,-6.8299,-5.8543825,-5.305458,-3.2092068,0.052038744,3.7694876,1.4434037,-0.8715252,-0.89386535,-3.4862108,-1.7677767,0.16619433,4.682108,2.3647401,-3.7165596,-2.2967577,-3.6859603,-0.8055427,3.7848644,-3.2403831,0.6473577,-3.608007,1.6148292,-1.7606236,2247,0,DSCN1421.JPG,0.0,0.0,0.0,0.0,0.0
19.821257,6.924767,8.899026,-1.6714302,-3.195119,2.6154673,6.7179055,2.2506616,0.137511,-8.461819,-3.2587156,-8.232775,-9.896376,0.42438492,-3.2237787,-3.594004,-3.3347547,-7.0368767,-7.8551097,-1.5783824,2.5284028,-2.678573,-4.1343246,-8.258716,3.1794386,3.5385232,-6.5961537,-2.416315,-18.649187,-5.4552875,-0.7106599,-2.271727,-0.49166942,-1.0813601,-5.9932,-0.41149014,-7.8163643,-1.2775881,-0.731175,-7.199889,-3.6838946,-7.889733,-9.490998,-11.424864,-4.5405354,1.5802647,2.0583007,4.111614,-4.1407757,0.10595376,3.2556477,-1.3101265,-0.5501728,-3.2353044,-6.0472064,-10.0929165,-1.929461,-2.0324078,2.3453004,-5.623785,0.020715792,-8.3261175,6.7918425,3.6472728,1874,0,DSC_81192.JPG,13.0,0.0,19.0,11.0,0.0
15.922674,8.342293,11.842381,-2.7196622,-0.20056912,1.3361261,2.3898542,0.13180311,-2.4919126,-6.7166414,-6.3142204,-6.2444425,-7.8316174,0.70025545,-3.636977,-6.800682,-8.166204,-5.4210553,-4.5220566,-1.9690257,-3.8763092,-0.10838978,-2.6960137,-8.420262,2.203045,0.3526245,-5.7228117,-2.702218,-17.939707,-8.433843,-3.4168603,0.9966501,-1.1178569,-5.1002784,-5.504888,-1.4415206,-6.9452863,-0.55388826,-0.97478426,-7.9480553,-3.1047218,-11.127605,-4.0952888,-9.001196,-2.7232633,3.0327604,2.7569072,1.3024492,-4.392357,-3.6079082,1.3271658,2.2978556,-1.1384565,2.5036461,-2.231999,-8.545757,-1.8302343,-0.96595323,-0.1571442,-5.7588587,-1.49758,-7.156622,2.0838218,0.5779204,1609,0,80b1f09d2095954f038f6150b697369d.JPG,0.0,0.0,0.0,7.0,0.0
15.471991,9.401794,11.994839,-1.5155277,-2.9085732,2.1504397,4.97606,2.456862,-1.1719334,-9.788582,-3.7408214,-5.677667,-5.791967,1.4423151,-2.833681,-5.3148575,-4.1786165,-8.397453,-5.7467213,-2.2239969,1.5943109,-1.1293235,-3.1290522,-6.1759915,2.2471929,-0.12513083,-5.288987,-3.7174277,-15.59925,-6.59455,-1.6039194,1.5062603,-0.48510784,-1.6374748,-5.4938464,0.8500365,-7.132696,-2.9122925,0.6401166,-3.8550458,-4.339261,-8.828747,-2.257533,-3.9908035,-2.1947813,1.2886401,2.4866154,-1.5886351,0.2581626,-2.5488963,-0.7557882,1.859342,-0.559332,1.8017188,-5.305695,-3.283697,-4.4633827,2.1279225,-1.6200179,-8.27755,1.2229829,-5.9310913,4.3347073,-0.6380386,1629,0,5d284e411efcb9fa01f2d76217f0b09f.JPG,0.0,8.0,0.0,0.0,0.0
12.564753,8.865019,11.402543,-2.1336205,-1.1842066,1.3558418,2.6936002,1.6962874,-0.4621133,-5.7668242,-2.021337,-5.2673235,-4.6465917,0.5243516,-2.2611864,-3.9805717,-4.819577,-4.851322,-1.0343975,-1.9769312,-2.172972,-0.79045916,-2.9392848,-5.4011593,2.6335073,-0.81140614,-3.6425958,-3.2300935,-13.3439045,-5.038342,0.9743056,1.724789,0.68254894,-3.3185656,-4.079486,-1.0923342,-6.278793,-0.89826286,0.45930982,-3.4558973,-0.63120776,-5.272426,-2.6780162,-4.981109,-0.3756024,0.48865148,3.6601045,-1.3593726,-3.0582275,-1.7685616,-0.07431217,0.72110075,-0.95386684,0.7525537,-2.4113014,-5.1920476,-4.1690087,0.15959318,-0.19684544,-4.530365,-1.6200415,-6.7159944,2.8656237,-0.8367485,1624,0,733fbbddaca3f39f66b924158a84f0a4.JPG,0.0,0.0,0.0,0.0,0.0
10.245375,10.51465,11.15714,-1.1979613,-5.1564274,1.8556108,2.9636085,4.239491,1.946172,-6.6819525,-3.3222566,-3.3551655,-5.697603,1.120907,2.1109037,-2.367563,-2.9177227,-7.86888,-1.8488057,-0.9166148,-0.82885325,-2.8023012,0.3020538,-6.612522,3.9390755,1.1370137,-1.8076729,-2.420552,-13.012572,-4.6259146,1.3638073,2.6137006,3.0885015,-3.0551043,-5.4729643,0.95037735,-3.6112652,2.2786338,0.4204474,-1.0893352,-1.5252204,-5.710215,-3.7984781,-3.3146608,-0.15292293,0.44323596,3.1612506,-2.1795144,-3.0814102,0.026765298,-1.3954551,-0.02699168,-2.036988,-0.69591534,-5.745755,-5.7147894,-5.485227,-3.063976,2.4579718,-4.1488247,-0.34253478,-6.009481,0.75109965,-0.520422,1584,0,adea3cd26db33dbad396e3849c56a146.jpg,0.0,8.0,0.0,0.0,0.0
13.902786,9.689491,7.642987,-1.3977182,-5.3001323,3.088284,3.513819,3.9805815,-0.1075466,-11.591037,-2.2434468,-3.7930129,-8.40071,-0.11390863,-2.031654,-3.270486,-3.6195946,-8.032157,-7.0676227,-2.8191707,2.5387633,-2.1290648,-1.8780261,-8.137338,2.4914017,1.4586682,-7.930445,-2.826414,-14.555388,-5.1217427,-0.9565372,-0.18438439,-2.3713965,-2.072304,-5.4460807,0.5939455,-7.8806067,-3.7596638,2.7035801,-5.5078855,-6.4397283,-7.8697033,-6.590214,-7.1929464,-0.3458119,2.2571208,2.3257916,2.0930824,-3.5426643,-0.24927011,-0.11542197,-2.692818,1.1318678,-0.7892978,-4.858891,-8.340859,-2.7336726,-1.0389488,1.7645506,-5.1181784,0.7265516,-5.353643,3.5382206,1.1393759,2257,0,Immagine 0212.jpg,8.0,0.0,0.0,3.0,0.0
15.372087,10.093861,12.055885,1.5013615,-0.73122394,0.7412475,3.1300774,-1.6349984,-1.951161,-6.376647,-2.5967963,-5.915671,-7.776902,-1.709669,-4.62778,-3.4809031,-6.926546,-5.081342,-1.8752768,-2.7646182,-2.726437,2.4283953,-5.126508,-6.2837768,3.1224852,-1.9296215,-5.931539,-1.6929423,-14.08474,-6.6937566,-0.2950308,-0.7448903,-1.0100771,-3.6355941,-4.829711,-1.2853065,-9.228136,-3.5141494,1.5503448,-6.765673,-4.774366,-7.9542894,-3.3228984,-7.984239,-3.4387293,-0.28278327,2.1517222,1.0763965,-4.9045663,-0.7565368,-0.99945134,1.2905284,-0.39088607,2.354031,-2.339637,-9.547639,-3.1634073,-0.040750578,-0.3194967,-3.1194558,-4.4330387,-9.5667305,3.6036131,-1.730794,2266,0,Immagine 180.jpg,0.0,0.0,0.0,7.0,0.0
